,RespondentID,Sexo,Idade,Graduacao,Graduacao_Outro,IES_Graduacao,Lato1,Lato2,Lato3,Lato4,Lato5,IES_Lato1,IES_Lato2,IES_Lato3,IES_Lato4,IES_Lato5,Destino_Profissional,Destino_Profissional_Outro,MESTRADO_IES,MESTRADO_IES_Outro,Area_Mestrado,Atuacao_Docente_Antes_Mestrado,Tempo_Entre_Graduacao_Mestrado,Regime_Dedicacao_Mestrado,Atuacao_Docente_Durante_Mestrado,Tipo_IES_Atuacao_Mestrado,Regime_Dedicacao_Docente_Mestrado,Tempo_Atuacao_Docente_Mestrado,Mestrado_Ativ_Aprendizagem_Pesq_Cientifica,Mestrado_Ativ_Aprendizagem_Sala_Aula,Mestrado_Ativ_Aprendizagem_Leitura,Mestrado_Ativ_Aprendizagem_Estagio,Mestrado_Ativ_Aprendizagem_Informais,Mestrado_Ativ_Aprendizagem_Outros,DOUTORADO_IES,DOUTORADO_IES_Outro,Area_Doutorado,Atuacao_Docente_Antes_Doutorado,Tempo_Entre_Mestrado_Doutorado,Regime_Dedicacao_Doutorado,Atuacao_Docente_Durante_Doutorado,Tipo_IES_Atuacao_Doutorado,Regime_Dedicacao_Docente_Doutorado,Tempo_Atuacao_Docente,Doutorado_Ativ_Aprendizagem_Pesq_Cientifica,Doutorado_Ativ_Aprendizagem_Sala_Aula,Doutorado_Ativ_Aprendizagem_Leitura,Doutorado_Ativ_Aprendizagem_Estagio,Doutorado_Ativ_Aprendizagem_Informais,Doutorado_Ativ_Aprendizagem_Outros,APC1,APC2,APC3,APC4,APC5,APC_OUTRO,ADSA1,ADSA2,ADSA3,ADSA4,ADSA_OUTRO,ALAT1,ALAT2,ALAT3,ALAT4,ALAT_OUTRO,AEE1,AEE2,AEE3,AEE_OUTRO,AI1,AI2,AI_OUTRO,AD1,AD2,AD3,AD4,AD_OUTRO,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,FAC1_1,FAC2_1,FAC3_1,FAC4_1,FAC5_1,FAC6_1,FAC7_1,Fat1,Fat2,Fat3,Fat4,Fat5,Fat6
79,1743959213,2,35,2,,1,,,,,,,,,,,0,Empresa de economia mista,3,,Administração,2,2,2,3,,,,"1,0",,,,,,,,,,,,,,,,,,,,,,"4,0","3,0","5,0","3,0","3,0",,"4,0","4,0","4,0","3,0",,"3,0","4,0","4,0","5,0",,"4,0","2,0","1,0",,"4,0","2,0",,"3,0","2,0","2,0","1,0",,"4,0","4,0","4,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","4,0","4,0","4,0","5,0","3,0","3,0","4,0","4,0","5,0","5,0","5,0","4,0","0,36005432204280075","0,479164982917515","-0,5607493997460198","0,02776796242067939","-1,167143819175858","0,21063469418530256","-0,5614201890068928","-0,32068104739233494","-0,14946590770492346","0,10924701023728041","-0,7445599002991666","0,6261212096960742","0,48923379174647835"
80,1743406771,2,45,1,,1,Especialização em RH,,,,,Faculdades Anhanguera,,,,,1,,3,Administração,Organização e mudança,1,5,1,1,"1,0","2,0","5,0",,"2,0","3,0","4,0",,,,,,,,,,,,,,,,,,,"2,0","1,0","3,0","3,0","3,0",,"4,0","5,0","4,0","4,0",,"4,0","4,0","4,0","4,0",,"1,0","1,0","1,0",,"4,0","1,0",,"1,0","4,0","1,0","1,0",,"4,0","4,0","3,0","4,0","4,0","5,0","4,0","5,0","5,0","4,0","4,0","5,0","3,0","5,0","4,0","4,0","3,0","3,0","4,0","4,0","4,0","4,0","4,0","4,0","0,14345222173712802","-1,523045970646482","0,36076276301218385","-0,7181428554447644","0,1648898926707406","-0,5636950911145281","-1,1580980411804873","0,11763074952698689","-0,7745729419354557","-1,7354741964877938","0,5837421051682767","-0,8053912353286418","-0,7929685853384474"
81,1743256982,1,32,3,,1,,,,,,,,,,,1,,3,,Administração,2,2,2,3,"1,0","3,0","1,0","1,0","2,0","3,0","4,0","5,0",,,,,,,,,,,,,,,,,,"4,0","5,0","5,0","5,0","1,0",,"5,0","5,0","5,0","4,0",,"5,0","5,0","5,0","5,0",,"1,0","5,0","1,0",,"5,0","5,0",,"4,0","3,0","1,0","1,0",,"4,0",,"5,0","3,0","5,0","3,0","4,0","4,0","3,0","3,0","3,0","3,0","3,0","3,0","3,0","3,0","5,0","5,0","3,0","5,0","5,0","5,0","3,0","5,0","1,1860702381424433","-0,913391866114081","-0,12153995474245649","-0,19777218860984302","1,6758216683816893","0,8790260361103613","0,37975986333205447","1,9893272200218046","0,06389984790796566","-0,5948151025608692","0,2837656237023711","0,5362172007885755","-0,800988574381452"
82,1743155899,2,36,1,,2,Tecnologia da Informação,,,,,Fundação Getúlio Vargas,,,,,3,,3,,Administração,1,5,1,1,"2,0","1,0","3,0","1,0","2,0","3,0",,,,,,,,,,,,,,,,,,,,"4,0","4,0","4,0","3,0","3,0",,"4,0","4,0","4,0","3,0",,"5,0","5,0","4,0","3,0",,"4,0","4,0","1,0",,"4,0","1,0",,"2,0","3,0","1,0","1,0",,"4,0","4,0","5,0","3,0","4,0","4,0","4,0","4,0","4,0","5,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","-0,8017692066874861","0,9967599805625438","-0,8002202128233746","-0,5963573975944543","1,1500080772337615","-0,6595713618934103","-0,04532970917534059","-0,22336934128212105","-0,44609987577951793","1,2874130395705952","-0,5328168851578234","-0,8864700135044872","-1,1460249234757167"
83,1743107566,2,28,1,,1,Educação,,,,,,,,,,4,,3,,Linha Organização e Mudança,2,3,2,2,"1,0","2,0","1,0","1,0",,"3,0",,,,,,,,,,,,,,,,,,,,"4,0","4,0","1,0","2,0","3,0",,"4,0","4,0","5,0","3,0",,"5,0","5,0","3,0","2,0",,"2,0","3,0","1,0",,"4,0","1,0",,"1,0","1,0","1,0","1,0",,"3,0","2,0","5,0","4,0","4,0","4,0","3,0","5,0","3,0","3,0","3,0","3,0","2,0","3,0","3,0","4,0","3,0","4,0","3,0","5,0","5,0","4,0","2,0","4,0","-0,6731762541048735","0,5255878736352898","-1,330141086906225","-0,22063054617465178","2,268733729690717","-3,4394827934186067","-0,3727391447017628","0,1417006747520842","0,06636619764818896","0,966948510945591","-0,6315764785757115","-4,035563592482129","-2,1373645452085595"
84,1743087524,1,56,1,,2,Gestão de Pessoas,,,,,Uniminas,,,,,1,,3,,Ciências Sociais Aplicada,1,3,1,1,"1,0","3,0","5,0","1,0","2,0","3,0",,,,,,,,,,,,,,,,,,,,"5,0","4,0","3,0","3,7551020408163267","1,0",,"5,0","5,0","5,0","4,0",,"5,0","5,0","4,0","5,0",,"1,0","5,0","1,0",,"5,0","1,0",,"2,0","5,0","1,0","1,0",,"4,0","4,0","4,0","3,0","4,0","3,0","3,0","3,0","3,0","5,0","3,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","5,0","5,0",,"3,0",,"4,0",,,,,,,,"1,7982023861154464","-0,46476628102413275","0,190768252291393","-0,13844906435802418","-1,798540849830749","-0,9719409990828647"
85,1742202432,1,35,3,,1,Gestao da produção,,,,,Uniminas,,,,,1,,3,,"Nao entendi a pergunta. Ja falei minha formação (graduacao economia), ja falei a area do mestrado (administração). Nao sei mais o que falar.... Mas se for relacionado a umas as areas especificas da administração, a formacao profissional, entao segue a resposta: docencia area de operações",1,3,1,1,"1,0","3,0","3,0","1,0","2,0","3,0",,"5,0",,,,,,,,,,,,,,,,,,"3,0","2,0","4,0","4,0","2,0",,"3,0","3,0","4,0","2,0",,"4,0","4,0","3,0","3,0",,"2,0","1,0","1,0","Nao tivemos estagio docencia, e nao realizamos nenhuma visita tecnica durante o curso de mestrado","3,0","2,0",,"3,0","4,0","4,0","3,0",,"5,0","5,0","5,0","3,0","4,0","4,0","3,0","4,0","4,0","4,0","4,0","3,0","2,0","3,0","3,0","2,0","3,0","4,0","2,0","2,0","3,0","3,0","3,0","4,0","-1,6519008646369002","-0,8573057740484838","0,05829402816080591","1,640819762358007","0,01286827558248043","0,04921180858990615","-0,9485628398521974","-1,637938874657491","1,7496522965121593","-0,9294543669556933","0,2662057474655544","0,0082659628213629","-1,0333558916288814"
86,1740371389,1,25,1,,1,MBA em Gerenciamento de Projetos,,,,,Universidade Federal de Uberlândia,,,,,1,,3,,Administração,2,2,2,3,,,,"1,0","2,0","3,0",,,,,,,,,,,,,,,,,,,,"4,0","4,0","4,0","4,0","4,0",,"4,0","4,0","5,0","3,0",,"5,0","4,0","4,0","4,0",,"2,0","1,0","1,0",obs: item estágio em docência e visita técnica seria nenhuma participação (ainda não realizei estágio docência),"4,0","3,0",,"3,0","4,0","5,0","3,0",,"4,0","3,0","4,0","4,0","4,0","4,0","3,0","4,0","3,0","4,0","4,0","4,0","4,0","4,0","4,0","3,0","1,0","3,0","4,0","4,0","4,0","5,0","4,0","4,0","-0,1971185185194648","0,08701495414539312","0,18020563628498193","2,23342447630153","0,545224753144541","-0,3563474705349293","-1,5486707818715324","-0,30676029260779447","2,202114702278578","-0,1108945469220336","0,609766190067341","-0,20632082820867426","-1,2244190863328177"
87,1740143336,1,28,1,,2,Marketing de Varejo,,,,,FGV,,,,,1,,3,,Administração - Organização e Mudança,2,4,1,3,,,,"1,0","2,0","3,0","4,0",,,,,,,,,,,,,,,,,,,"4,0","3,0","4,0","4,0","3,0",,"4,0","3,0","4,0","3,0",,"5,0","4,0","4,0","4,0",,"1,0","4,0","1,0",,"3,0","1,0",,"1,0","1,0","1,0","1,0",,"4,0","4,0","4,0","3,0","4,0","3,0","3,0","4,0","4,0","4,0","4,0","3,0","4,0","4,0","3,0","3,0","2,0","2,0","3,0","4,0","4,0","4,0","3,0","4,0","-0,9379819944002284","-0,38212076055612687","-1,9787424504391176","-0,22687128836658338","1,8172265438544613","0,22604947170309864","0,15542274375963866","0,03965741850836247","0,15260061975500305","0,18596840474040396","-1,3381312371415481","-0,3490610532354149","-1,9907455337166418"
88,1737792257,1,40,1,,2,Recursos Humanos,Gestão Empresarial,,,,UNA BH,FGV,,,,2,,3,,Administração,1,5,2,3,"2,0","1,0","3,0","1,0","2,0","3,0","4,0","5,0",,,,,,,,,,,,,,,,,,"4,0","5,0","5,0","4,0","4,0",,"4,0","4,0","5,0","4,0",,"4,0","4,0","4,0","4,0",,"3,0","4,0","3,0",,"4,0","2,0",,"3,0","3,0","1,0","2,0",,"4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","-0,43307150478163103","0,6519893412799042","-0,2236753274353794","-0,11085430319345477","0,12718303161909572","0,5133741799950844","1,44875301491688","-0,24113634636468045","0,14084177673542095","1,0676464793036022","-0,18235691650220653","0,19096087995386285","0,678677119109759"
89,1733276479,1,27,3,,1,MBA em Gestão Empresarial,,,,,FGV - Fundação Getúlio Vargas,,,,,1,,3,,Administração,1,3,2,3,"1,0","3,0","2,0","1,0","2,0","3,0",,,,,,,,,,,,,,,,,,,,"5,0","4,0","5,0","2,0","1,0",,"5,0","4,0","3,0","4,0",,"5,0","4,0","4,0","4,0",,"4,0","3,0","1,0",,"3,0","1,0",,"2,0","1,0","1,0","1,0",,"4,0","4,0","4,0","3,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","3,0","4,0","4,0","5,0","4,0","4,0","4,0","4,0","3,0","5,0","0,6394681733776885","1,0356839897804129","-2,2978936209141034","-0,8750696074122195","-0,27607499189043594","-0,07334157811446931","0,3125345235301109","0,6025714997630062","-0,7149048506928053","1,0445282012562531","-2,4688744032954033","-0,008366881482222895","-0,07026606208542246"
90,1730380537,1,30,1,,2,Gestão Estratégica de Pessoas,,,,,Faculdade de Gestão e Negócio/UFU,,,,,4,,3,,Administração,3,4,1,3,,,,"1,0",,"3,0","4,0",,,,,,,,,,,,,,,,,,,"5,0","4,0","5,0","4,0","1,0",,"5,0","3,0","5,0","3,0",,"5,0","5,0","5,0","5,0",,"2,0","4,0","1,0",,"3,0","1,0",,"2,0","5,0","1,0","1,0",,"4,0","4,0","4,0","3,0","3,0","4,0","3,0","3,0","4,0","4,0","4,0","3,0","4,0","4,0","3,0","4,0","4,0","3,0","3,0","4,0","4,0","4,0","4,0","4,0","0,07655166406443578","0,07449582115546238","-1,1902667315434707","-0,8750833083345138","1,3714909243595357","0,8165811087031132","0,4245180957722634","0,9142503114025201","-0,6169701489278682","0,4834173031129364","-0,8854715462464754","0,33093516997209865","-0,9308447802428279"
91,1723642972,1,29,1,,1,,,,,,,,,,,1,,3,,Estratégia e Mudança Organizacional,2,2,2,2,"1,0","3,0","2,0","1,0","2,0","3,0",,"5,0",,,,,,,,,,,,,,,,,,"4,0","3,0","5,0","4,0","2,0",,"5,0","4,0","4,0","3,0",,"5,0","4,0","4,0","4,1020408163265305",,"4,0","2,0","1,0",,"3,0","2,0",,"1,0","2,0","2,0","1,0",,"4,0","3,0","4,0","2,0","4,0","4,0","4,0","5,0","4,0","5,0","4,0","3,0","2,0","2,0","2,0","1,0","2,0","2,0","2,0","5,0","4,0","3,0","3,0","4,0",,,,,,,,"0,3274796574315887","0,09733501183770826","0,0579740500959772","-1,2856054374357118","0,7721368680868076","-1,3078485371923176"
92,1721941019,1,31,1,,1,marketing,,,,,ufu,,,,,1,,3,,estrategia e mudança organizacional,2,3,2,3,"1,0","3,0","2,0","1,0","2,0","3,0",,,,,,,,,,,,,,,,,,,,"3,0","4,0","5,0","5,0","3,0",,"5,0","5,0","5,0","4,0",,"4,0","4,0","4,0","4,0",,"2,0","4,0","1,0",,"4,0","5,0",,"5,0","3,0","3,0","4,0",,"4,0","5,0","4,0","5,0","5,0","4,0","4,0","4,0","5,0","5,0","5,0","4,0","4,0","4,0","5,0","4,0","3,0","4,0","4,0","4,0","4,0","4,0","3,0","4,0","0,7448414414268806","-0,9563161780417722","0,2928547186458069","2,0661110335928172","0,28234246634835203","0,7630926148746908","-0,00912197270485725","0,7356964760023676","2,2750953082223537","-0,9866906121372577","0,5208698986982255","0,7610321329473705","-0,05506351092170924"
93,1721746024,1,27,1,,2,,,,,,,,,,,0,2 destinos: Instituição de ensino particular e administração pública,3,,Mercado e cadeia de abastecimento,2,2,2,3,"2,0","2,0","1,0","1,0","2,0","3,0",,,,,,,,,,,,,,,,,,,,"3,0","3,0","5,0","3,0","1,0",,"5,0","5,0","4,0","3,0",,"5,0","5,0","4,0","5,0",,"3,0","2,0","1,0",,"4,0","4,0",,"3,0","1,0","1,0","1,0",,"3,0","4,0","4,0","2,0","4,0","4,0","2,0","4,0","3,0","3,0","4,0","4,0","4,0","4,0","3,0","1,0","2,0","1,0","3,0","4,0","3,0","2,0","2,0","3,0","1,663161437946385","-0,778622296325365","-1,130123826679463","-0,2279457403063958","0,2735949444733209","0,03489543333772215","-0,6930265798186916","1,5566847246209548","-0,214807809521131","-1,0680797129839392","-0,9509966330022418","0,3877257383741714","-0,595856304670632"
94,1721343675,2,29,1,,2,MBA em Finanças Empresariais,,,,,CESUC - Centro de Ensino Superior de Catalão,,,,,2,,3,,ADMINISTRAÇÃO (CONTROLADORIA E FINANÇAS),1,3,1,1,"2,0","1,0","3,0",,"2,0","3,0",,,,,,,,,,,,,,,,,,,,"5,0","4,0","5,0","5,0","4,0",,"5,0","5,0","5,0","5,0",,"4,0","5,0","5,0","5,0",,"3,0","1,0","1,0",,"3,0","1,0",,"4,0","5,0","1,0","1,0",,"5,0","4,0","5,0","4,0","5,0","5,0","5,0","5,0","4,0","5,0","5,0","4,0","4,0","5,0","5,0","4,0","3,0","5,0","4,0","4,0","5,0","5,0","4,0","5,0","1,2317672996195304","0,7966753199300587","0,33533535079370475","-0,9800663771406968","-0,9043929969341928","1,2591624646961133","-0,8509946500492241","0,5951948298771006","-1,263839230736274","0,4912643204386882","0,25932858388821045","1,3887102047657678","0,5614263619757883"
95,1721249436,2,30,1,,1,Ciências Sociais Aplicadas (Direito),,,,,Uniube,,,,,1,,3,,Ciências Sociais Aplicadas (DIreito e Administração),2,1,1,3,,,,,"2,0","3,0",,,,,,,,,,,,,,,,,,,,"4,0","4,0","5,0","3,0","1,0",,"4,0","4,0","3,0","3,0",,"4,0","4,0","4,0","4,1020408163265305",,"1,0","1,0","1,0",,"5,0","3,0",,"1,0","1,0","1,0","1,0",,"3,0","4,0","4,0","4,0","4,0","4,0","3,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","2,0","4,0","3,0","3,0","4,0","4,0","4,0",,,,,,,,"0,18730747968500897","-0,30708391113285216","-0,5920159895825494","-1,1825040813023289","0,38102683233148554","-0,7645462067875932"
96,1721180721,1,39,2,,1,Contabilidade e Controladoria,,,,,UFU,,,,,1,,3,,Finanças e controladoria,1,5,1,1,"1,0","3,0","3,0","1,0","2,0","3,0",,,,,,,,,,,,,,,,,,,,"3,0","3,0","5,0","3,0","1,0",,"3,0","3,0","1,0","3,0",,"3,0","3,0","3,0","3,0",,"1,0","1,0","1,0",,"4,0","1,0",,"3,0","3,0","2,0","2,0",,"4,0","4,0","3,0","4,0","3,0","3,0","3,0","3,0","4,0","4,0","4,0","4,0","3,0","3,0","4,0","4,0","2,0","3,0","4,0","2,0","4,0","3,0","3,0","3,0","-1,4633685565559609","-0,5254721375933363","-0,2096612464773215","0,07674346432092902","-2,08558325978518","0,8397784596224455","-0,2451709153804495","-1,9989589790646094","-0,007926824517148795","-0,7908080029149325","-0,936937801395105","0,9368682381822377","0,8377706606373652"
97,1720943218,2,48,1,,1,Administração,Teologia,Psicologia,,,FGV,Católica de Uberlândia,FATEP,,,3,,3,,MATEMÁTICA,1,5,1,1,"2,0","1,0","3,0","1,0","2,0","3,0",,"5,0",,,,,,,,,,,,,,,,,,"2,0","4,0","4,0","2,0","3,0",,"4,0","4,0","4,0","4,0",,"4,0","4,0","4,0","4,0",,"3,0","1,0","1,0",,"4,0","3,0",,"4,0","4,0","2,0","2,0",,"4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","5,0","4,0","4,0","4,0","5,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","0,17556297296326875","-0,08579582551312867","0,9512660250180561","0,2570790824771806","-1,0640351730469244","-0,5856447734917046","-0,99164140271196","-0,49970427827009667","-0,07243859394969648","-0,5492343412766606","0,6968605809830717","-0,2246243852462017","0,6703666712888734"
98,1719277542,2,24,1,,1,,,,,,,,,,,3,,3,,Gestão Financeira e Controladoria,3,1,1,3,,,,"1,0","2,0",,"4,0",,,,,,,,,,,,,,,,,,,"4,0","3,0","4,0","3,0","3,0",,"4,0","4,0","4,0","3,0",,"3,0","4,0","4,0","4,0",,"3,0","3,0","1,0",,"4,0","2,0",,"1,0","4,0","1,0","1,0",,"3,0","4,0","4,0","2,0","4,0","3,0","3,0","4,0","4,0","4,0","3,0","3,0","3,0","4,0","4,0","4,0","3,0","2,0","4,0","4,0","4,0","3,0","3,0","3,0","-0,5020311101759019","0,2730203738681868","-0,2008598086315606","-0,44730562540619884","-0,16108013539596439","-0,3974835217088314","-0,3036019232452843","-0,571864958564072","-0,4781435978038642","0,23578231418330306","-0,16049098641931364","-0,5090267799302962","-0,19772006400966335"
99,1719259306,2,30,0,Engenharia,1,Finanças,,,,,UFU,,,,,3,,3,,Mestrado em Administração com ênfase em Finanças (cursando),2,4,1,2,"1,0","2,0","1,0","1,0","2,0","3,0",,,,,,,,,,,,,,,,,,,,"5,0","5,0","4,0","4,0","4,0",,"4,0","4,0","5,0","5,0",,"5,0","3,0","4,0","5,0",,"4,0","4,0","1,0",,"3,0","1,0",,"1,0","4,0","1,0","1,0",,"4,0","5,0","4,0","4,0","5,0","5,0","4,0","5,0","4,0","4,0","5,0","5,0","3,0","5,0","5,0","4,0","4,0","5,0","5,0","4,0","5,0","5,0","5,0","4,0","-0,7398579675413417","1,423500887210302","-0,6024895471709771","-0,6914424752701341","0,8594995209906758","0,3801319415557128","-0,02816858571453308","-0,36907947258765206","-0,6017045387164536","1,7624594094743171","-0,163927968808517","0,022886106354896497","-0,9440544176689365"
100,1718957438,1,30,1,,1,,,,,,,,,,,1,,3,,Administração,2,2,1,2,"2,0","1,0","1,0","1,0","2,0","3,0","4,0",,,,,,,,,,,,,,,,,,,"3,0","3,0","4,0","5,0","2,0",,"3,0","4,0","4,0","3,0",,"4,0","3,0","3,0","3,0",,"3,0","4,0","1,0",,"3,0","3,0",,"2,0","2,0","1,0","1,0",,"4,0","4,0","4,0","4,0","5,0","4,0","3,0","4,0","5,0","4,0","5,0","3,0","3,0","4,0","5,0","4,0","2,0","2,0","3,0","5,0","4,0","2,0","2,0","2,0","-1,7906146135443555","-0,6613707075127773","-0,45363196185138394","-0,0674710129315565","0,8392102384207548","0,6261826349897006","0,19867778335920433","-1,2624914298311172","0,216451090182185","-0,2693084985117778","0,02075129454790811","0,28730365547685877","-1,314906290023479"
101,1718925338,2,30,1,,2,Economia,,,,,UFU,,,,,0,A pergunta precisa ser mais específica,3,,Administração,1,3,1,1,"1,0","2,0","2,0","1,0","2,0","3,0",,"5,0",Atividades de consultoria técnica na área de ADM.,,,,,,,,,,,,,,,,,"2,0","2,0","5,0","3,0","2,0",,"4,0","4,0","4,0","3,0",,"4,0","2,0","2,0","4,0",,"1,0","1,0","1,0",,"4,0","1,0",,"2,0","1,0","1,0","1,0",,"2,0","4,0","3,0","4,0","4,0","4,0","1,0","4,0","4,0","4,0","4,0","1,0","2,0","4,0","1,0","4,0","4,0","4,0","2,0","2,0","2,0","3,0","2,0","3,0","-0,12394576446812926","-1,7260526791701158","-0,9669064486031933","-0,1854442809013893","-0,665315035962027","0,3305962528421772","-0,48625877751272184","-0,4295092993294559","-0,09261637937262679","-1,9454058200918598","-0,892474871476116","0,40863685561738133","-0,449113479389926"
102,1718925186,2,31,1,,2,Ciências Empresariais,,,,,Universidade Luterana do Brasil,,,,,0,Instituição de ensino particular e Empresa Privada,3,,Gestão Financeira e Controladoria,1,3,1,1,"2,0","1,0","3,0",,"2,0","3,0",,,,,,,,,,,,,,,,,,,,"4,0","4,0","5,0","1,0","1,0",,"4,0","4,0","2,0","3,0",,"4,0","4,0","4,0","4,0",,"2,0","1,0","1,0",,"2,0","2,0",,"3,0","1,0","1,0","1,0",,"2,0","4,0","4,0","2,0","4,0","3,0","3,0","4,0","4,0","4,0","4,0","3,0","1,0","3,0","2,0","2,0","4,0","4,0","3,0","2,0","3,0","4,0","4,0","4,0","0,7307035545696047","0,4448553570772291","-1,830426224911813","-0,6186883803264863","-1,9051668641478554","-0,2708172255817689","-0,29708210854510164","-0,0789939244282008","-0,8165037424126331","0,021588787208678854","-2,479991450500839","0,14141999696904098","1,0541773836050097"
